"index","name","lat","lon"
"1560","Seven Shamrock Airport","48.363889","-116.403611"
"1561","Ficklin-Airtech Airport","40.766700744628906","-88.50559997558594"
"1562","Anderson Airport","42.009498596191406","-88.71759796142578"
"1563","Pepperell Airport","42.69620132446289","-71.55010223388672"
"1564","Van Strien Airport","42.923901","-85.378098"
"1565","Christianson Field","47.33000183105469","-96.78369903564452"
"1566","Taber Field","36.613399505615234","-92.78459930419922"
"1567","Hutchinson Airport","48.83560180664063","-110.44200134277344"
"1568","Ocean City Municipal Airport","39.26350021362305","-74.60749816894531"
"1569","Boonville Airport","36.222900390625","-80.7155990600586"
"1570","Chitwood Airstrip","47.709702","-103.643997"
"1571","Darrow Field","39.4534262223","-118.866330385"
"1572","Oakridge Ranch Airport","42.463021","-122.734744"
"1573","Duck Creek Airport","35.882198","-96.004402"
"1574","Lowrance Ranch Airport","33.764801025390625","-100.01799774169922"
"1575","Wolf Lake Airport","42.20970153808594","-84.23169708251953"
"1576","Kitty-Wompus Airport","45.699100494384766","-91.30349731445312"
"1577","Tatum Ranch Airport","30.11409950256348","-98.4614028930664"
"1578","Little Texas Airport","32.45349884033203","-85.55819702148438"
"1579","Eagle Roost Airpark","33.919276","-113.167795"
"1580","Mecosta Morton Airport","43.62919998168945","-85.26249694824219"
"1581","Holiday Ranch Airport","34.56110000610352","-117.08100128173828"
"1582","Sopwith Farm Airport","38.747100830078125","-121.572998046875"
"1583","Roubideau Airport","38.72600173950195","-108.12899780273438"
"1584","Wilson International Airport","33.65840148925781","-85.00990295410156"
"1585","Oldfield Aero","40.75130081179999","-92.0307006836"
"1586","Gelfius International Airport","38.14889907836914","-88.67030334472656"
"1587","Bellamy Farm Airport","39.12889862060547","-101.71700286865234"
"1588","Ralph Jacobs Airport","38.375099182128906","-90.31929779052734"
"1589","Myles Landing Airport","39.098332","-75.895029"
"1590","Miller Field","43.37279891967773","-83.48660278320312"
"1591","Lake Bronson Airport","48.73749923706055","-96.65450286865234"
"1592","Route 66 Airfield","37.19390106201172","-94.22419738769533"
"1593","Rahn Airport","48.3218994140625","-114.3270034790039"
"1594","Hendricks Field","40.722801208496094","-101.7959976196289"
"1595","Mohawk Air Park","43.113317","-75.044467"
"1596","Schaller Airport","40.94670104980469","-83.67990112304688"
"1597","Thomas Landing Airport","36.7422981262207","-96.96389770507812"
"1598","Shelley Private Airport","40.68119812011719","-77.16190338134766"
"1599","Lake Wenatchee State Airport","47.81940078735352","-120.72000122070312"
"1600","J C's Airport","48.32509994506836","-122.31600189208984"
"1601","Tegeler Airport","44.80770111083984","-92.71379852294922"
"1602","Kurt's Field","38.4788193","-81.8036944"
"1603","Arnett Landing Airport","32.979389","-97.889917"
"1604","Sport Flyers Airport","29.837999","-95.94981"
"1605","Goose Creek Airport","35.12099838256836","-80.5873031616211"
"1606","Gates Ranch Airport","61.808899","-147.858993"
"1607","Henley Aerodrome","35.83330154418945","-91.43329620361328"
"1608","Sampley's Airport","33.922798156738","-113.18099975586"
"1609","Dos Palos Airport","36.962398529052734","-120.62999725341795"
"1610","Jim Finlay Farm Airport","29.4419002532959","-81.58309936523438"
"1611","Cedar Farm Airport","37.974700927734375","-86.05619812011719"
"1612","West Grove Airport","42.097198486328125","-89.41929626464844"
"1613","O K Flying Club Inc Airport","39.194801330566406","-89.31179809570312"
"1614","Highland Farm Airport","38.54249954223633","-95.15609741210938"
"1615","Brandon Airdrome Airport","36.57590103149414","-88.31340026855469"
"1616","Williamson Airport","39.46030044555664","-88.86840057373047"
"1617","Cranland Airport","42.02510070800781","-70.83809661865234"
"1618","Cannizzaro Field","42.07979965209961","-72.81809997558594"
"1619","Miller-Herrold Airport","44.8744010925293","-85.7926025390625"
"1620","Pasley Airport","37.973899841308594","-93.8188018798828"
"1621","Cain Ranch Airport","46.953556","-112.748083"
"1622","Vineland-Downstown Airport","39.53760147094727","-74.96630096435547"
"1623","Thies Airport","42.44169998168945","-97.29669952392578"
"1624","Ritchie Airfield","44.186944","-76.076389"
"1625","Dry Pond Airport","35.3475","-81.995001"
"1626","Spaudling Aerodrome","42.308333","-79.225"
"1627","Newbury Airport","41.703399658203125","-84.00270080566406"
"1628","Pellar Farm Airport","35.50279998779297","-98.04060363769533"
"1629","Parrett Mountain Airport","45.479000091552734","-122.23400115966795"
"1630","Yarrow Airport","40.25120162963867","-75.44550323486328"
"1631","Duval County Ranch Co Airport","27.83359909","-98.71700287"
"1632","Midlake Airport","29.268299102783203","-98.33699798583984"
"1633","Boe-Wrinkle Airport","32.90480041503906","-97.59500122070312"
"1634","Lehman Airport","34.085899353027344","-99.4551010131836"
"1635","Owyhee Reservoir State Airport","43.42490005493164","-117.34500122070312"
"1636","Robert L Delanoy Airport","45.73040008544922","-122.73500061035156"
"1637","Rutherford Airport","44.60409927368164","-92.04660034179688"
"1638","Flying G Airport","32.645999908447266","-96.32530212402344"
"1639","Remington Field","64.04959869384766","-145.41900634765625"
"1640","Paloma Ranch Airport","32.905601501464844","-112.9000015258789"
"1641","Grindstone Air Harbor Airport","44.04779815673828","-82.91419982910156"
"1642","Dubey Airport","38.84989929199219","-120.83399963378906"
"1643","Joe Vaughn Spraying Airport","34.39590072631836","-101.76699829101562"
"1644","Rolling Meadows Airfield","33.384300231933594","-84.63189697265625"
"1645","Norm's Airport","41.6598014831543","-86.80750274658203"
"1646","Homestead Airport","41.07590103149414","-85.38610076904297"
"1647","Cramer Aerodrome","36.89310073852539","-87.42720031738281"
"1648","Schlosser Airport","39.36280059814453","-75.81279754638672"
"1649","Sawyer Field","42.59999847412109","-84.44999694824219"
"1650","Wetenkamp Airport","46.02830123901367","-96.36280059814452"
"1651","Rollert Farm Airport","39.35079956054688","-94.5186004638672"
"1652","Craik Airport","47.73889923095703","-115.50299835205078"
"1653","Kroelinger Airport","39.52399826049805","-75.04630279541016"
"1654","Bartmess Airport","40.76110076904297","-101.18099975585938"
"1655","Fox Airport","40.6864013671875","-81.30259704589844"
"1656","Hannah Rhea Field","32.90140151977539","-80.85359954833984"
"1657","Cactus Hill Airport","33.873053","-98.645906"
"1658","Lockett Airport","34.09450149536133","-99.3656005859375"
"1659","Rhynalds Ranch Airport","38.52930068969727","-77.73889923095703"
"1660","Whittlesey Cranberry Co Airport","44.3255004883","-90.02739715579999"
"1661","Addison Municipal Airport","34.217038","-87.158353"
"1662","Lime Village Airport","61.3591003418","-155.440002441"
"1663","Mac Kenzie Country Airpark","61.2559013367","-149.975006104"
"1664","Blair Lake Airport","64.36370086669922","-147.36399841308594"
"1665","Clear Creek Airport","64.45349884033203","-147.56300354003906"
"1666","Bootleggers Cove Airport","59.470001","-151.51199"
"1667","Johnstone Point Airport","60.4817008972","-146.583999634"
"1668","Hog River Airport","66.2161026","-155.6690063"
"1669","Bald Mountain Airport","62.30739974975586","-149.7519989013672"
"1670","Icy Cape Afs Airport","70.2925033569336","-161.9029998779297"
"1671","Independence Creek Airport","65.67350006103516","-162.46400451660156"
"1672","Collier Airpark","30.42410087585449","-87.77780151367188"
"1673","Emerald Mountain Airport","32.45539855957031","-86.11920166015625"
"1674","Flying J Ranch Airport","34.392799377441406","-85.66500091552734"
"1675","Dale O. Galer Aerodrome","30.491981","-88.197307"
"1676","Mount Aero Lake Farm Airport","34.062801361083984","-86.72309875488281"
"1677","Finkley Farm Airport","32.42110061645508","-85.24810028076172"
"1678","Bully Henry Airport","34.868099212646484","-91.97429656982422"
"1679","Davidson Field","36.01520156860352","-91.79660034179688"
"1680","Ashmore Field","36.38309860229492","-94.2938995361328"
"1681","Glenn Winchester Airport","33.88180160522461","-93.92849731445312"
"1682","Head Airfield","33.849098205566406","-93.4791030883789"
"1683","Indian Hills Airpark","33.760346","-113.614748"
"1684","El Mirage-Village Square Airport","33.61280059814453","-112.33499908447266"
"1685","Millar Airport","33.0536994934082","-112.14600372314452"
"1686","Donnelly Residence Airport","32.88639831542969","-112.12999725341795"
"1687","Tubac Ultralight Flightpark Ultralightport","31.614500045776367","-111.03600311279295"
"1688","Ethnos Air Airport","31.606119","-109.654263"
"1689","Cape Cod Airport","41.68529891967773","-70.40229797363281"
"1690","Plum Island Airport","42.7958984375","-70.84120178222656"
"1691","Hollister Field","39.437599182128906","-83.70829772949219"
"1692","Post Mills Airport","43.8842010498","-72.2537002563"
"1693","Flying A Airport","43.816724","-92.336869"
"1694","Almena Airport","42.25249862670898","-85.85030364990234"
"1695","Tri-County Airport","40.77399826049805","-90.07440185546876"
"1696","Cones Field","34.16279983520508","-116.0479965209961"
"1697","Crosswinds Airport","34.15999984741211","-115.99700164794922"
"1698","Blackinton Airport","33.2588996887207","-117.09200286865234"
"1699","B & E Ranch Airport","34.42060089111328","-116.61100006103516"
"1700","Bijou Springs Ranch Airport","39.119472","-104.431806"
"1701","West Divide Airport","39.430788","-107.623111"
"1702","Safer Airport","39.39485","-104.547033"
"1703","Kellogg Airstrip","40.6814","-105.13855"
"1704","Mc Cabe Ranch Airport","39.0110015869","-122.097999573"
"1705","Longbell Ranch Airport","41.6421012878418","-121.88999938964844"
"1706","Mustang Airport","38.33440017700195","-121.3040008544922"
"1707","Tenaja Valley Airport","33.511111","-117.328611"
"1708","Paramount Farms Airport","35.6663888889","-119.896388889"
"1709","Lake Arrowhead Airport","34.304167","-117.151389"
"1710","Cherokee Trail Ranch Airport","39.11050033569336","-104.58399963378906"
"1711","CMRS Airdrome Airport","38.5402984619","-106.105003357"
"1712","Jackrabbit Strip","40.375","-104.8730010986328"
"1713","Edenway Airport","38.347198486328125","-104.63200378417967"
"1714","Barber Airport","40.97090148925781","-81.09980010986328"
"1715","Beach City Airport","40.64659881591797","-81.55609893798828"
"1716","Willaview Airport","38.85499954223633","-75.57219696044922"
"1717","Murphy's Landing Airport","38.91357","-75.345334"
"1718","Sharpe's Strip","42.95159912109375","-82.7759017944336"
"1719","Groton Municipal Airport","45.534401","-98.0951"
"1720","Cackleberry Airport","42.42499923706055","-83.86940002441406"
"1721","Skiatook Municipal Airport","36.355098724365234","-96.01100158691406"
"1722","Monroe Airpark","29.01889991760254","-82.11370086669922"
"1723","Southern Ranch Airport","26.379499435424805","-80.94560241699219"
"1724","Thunderbird Air Park","29.47220039367676","-81.5719985961914"
"1725","Freeflight International Airport","28.81110000610352","-82.06539916992188"
"1726","Mount Olive Farm Airport","30.336389","-83.783611"
"1727","Lazyboy Airport","29.9758","-82.907303"
"1728","Hobby Hill STOLport","28.975500106811523","-81.918701171875"
"1729","Marjorie Kennan Rawlings Airport","29.47929955","-82.05329895"
"1730","Highlander Airport","28.88800048828125","-80.86640167236328"
"1731","Lib Field","29.52109909057617","-81.6323013305664"
"1732","Crystal Village Airport","30.456899642944336","-85.68599700927734"
"1733","Folsom Airport","30.67259979248047","-85.08350372314453"
"1734","Tiger Lake Airport","27.88360023498535","-81.36309814453125"
"1735","Gorham Airport","44.39310073852539","-71.19670104980469"
"1736","Kennedy Intranational Airport","33.5265007019043","-83.63800048828125"
"1737","Poole Farm Airport","33.68069839477539","-83.85269927978516"
"1738","Swaids Field","32.39459991455078","-81.28070068359375"
"1739","Wrights Field","32.206298828125","-83.78630065917969"
"1740","Mack's Field","32.17129898071289","-83.75569915771484"
"1741","Windrift Aerodrome","33.04180145263672","-84.43209838867188"
"1742","Catoosa Springs STOLport","34.91730117797852","-85.05249786376953"
"1743","Shannon Flight Strip","34.34980010986328","-85.07689666748047"
"1744","Lenora Airport","33.80459976196289","-83.99629974365234"
"1745","Chukkar Farm Ultralightport","34.19779968261719","-84.31939697265625"
"1746","Petty Farms Airport","34.958099365234375","-84.7791976928711"
"1747","Andy Fields Airport","33.46419906616211","-84.66329956054688"
"1748","Cornell Municipal Airport","45.165501","-91.105698"
"1749","Triple H Airport","42.36529922485352","-85.55580139160156"
"1750","Happy Landings Airport","29.50489997863769","-95.9001007080078"
"1751","South 80 Field","43.190799713134766","-93.7707977294922"
"1752","Linda's Roost Airport","43.95439910888672","-113.64700317382812"
"1753","Josephine Ranch Airport","42.751833","-116.677333"
"1754","Splan Airport","44.807467","-116.049483"
"1755","Lemons Field","43.927336","-116.946475"
"1756","Cayuse Creek /US Forest Service Airport","46.6665992737","-115.072998047"
"1757","Ed-Air Airport","38.851398468","-87.4997024536"
"1758","Indian Hills Flying Field","40.41740036010742","-86.15249633789062"
"1759","Stottlemyer Airport","40.22669982910156","-85.81639862060547"
"1760","Baird-Wolford Airport","40.26480102539063","-86.10279846191406"
"1761","Sneek Airport","42.181400299072266","-89.6769027709961"
"1762","Mc Cartney Airport","42.413898468","-89.32929992679999"
"1763","Watters Airport","41.05339813232422","-88.46119689941406"
"1764","Mc Neal's Field","41.5158996582","-90.3796005249"
"1765","Low and Slow Airport","39.13750076293945","-90.62999725341795"
"1766","Ben Emge Airport","38.51530075073242","-90.02790069580078"
"1767","Meadow Creek Airport","41.43280029296875","-87.78170013427734"
"1768","Skip's Place Airport","40.83689880371094","-85.17109680175781"
"1769","Gerig's Field","41.00920104980469","-85.37139892578125"
"1770","Tatertown Airport","41.08480072021485","-86.92420196533203"
"1771","Scott Field","41.25669860839844","-86.189697265625"
"1772","Midkiff Airport","40.01520156860352","-85.472900390625"
"1773","Galloway Airport","40.041900634765625","-85.91690063476562"
"1774","Berry Field","39.56669998168945","-86.11810302734375"
"1775","Jackson Field","41.17169952392578","-89.80680084228516"
"1776","Ritter Field","41.33700180053711","-91.01319885253906"
"1777","Schertz Aerial Service - Cooksville Airport","40.5780982971","-88.7078018188"
"1778","Wakulla County Airport","29.989500045776367","-84.39540100097656"
"1779","Pierson Municipal Airport","29.25","-81.45919799804688"
"1780","Quincy Municipal Airport","30.597900390625","-84.55740356445312"
"1781","Pond Creek Municipal Airport","36.66249847412109","-97.80870056152344"
"1782","Air Park South Airport","37.05950164794922","-93.23429870605467"
"1783","Telida Airport","63.393901824951","-153.26899719238"
"1784","Elk County Airport","37.38059997558594","-96.2707977294922"
"1785","Argonia Municipal Airport","37.275001525878906","-97.76010131835938"
"1786","Sunrise Beach Airport","30.598800659179688","-98.40859985351562"
"1787","Rupp Airport","37.20669937133789","-96.07689666748048"
"1788","Rush Airport","39.77439880371094","-95.2510986328125"
"1789","Stuber Flying Ranch Airport","37.65560150146485","-96.29060363769533"
"1790","Wilson Airport","38.83810043334961","-98.48560333251952"
"1791","Plains Municipal Airport","37.27090072631836","-100.58799743652344"
"1792","Flying H Airport","39.750379","-96.026783"
"1793","Vonada Airport","39.11669921875","-98.40029907226562"
"1794","Starshire Farm Airport","38.900001525878906","-95.58360290527344"
"1795","Kitty Hawk Farm Ultralightport","37.61920166015625","-84.38140106201172"
"1796","Plane-O-Field Airport","36.83470153808594","-86.45829772949219"
"1797","Oz Airport","37.65499877929688","-85.8135986328125"
"1798","Womstead Field","38.375","-83.15470123291016"
"1799","Seldom Scene Airport","38.10559844970703","-84.8499984741211"
"1800","Larimore Municipal Airport","47.90689849853516","-97.6406021118164"
"1801","Central Industries Airport","29.78969955444336","-92.15650177001952"
"1802","Bunkie Flying Service Airport","30.929100036621094","-92.1792984008789"
"1803","Reed Flying Service Inc Airport","30.343299865722656","-92.43209838867188"
"1804","Howell 1 Airport","30.833499908447266","-91.16680145263672"
"1805","Costello Airport","32.967098236083984","-91.42620086669922"
"1806","Cwian Field","41.54169845581055","-88.68900299072266"
"1807","Weihler Airport","41.31480026245117","-90.5521011352539"
"1808","Roy Burden Restricted Landing Area","40.38890075683594","-89.06919860839844"
"1809","Snow Airport","39.74980163574219","-88.97949981689453"
"1810","Justus Airport","39.99860000610352","-88.05999755859375"
"1811","Adams Restricted Landing Area Number 2","40.9347000122","-88.7376022339"
"1812","George Airport","41.704200744628906","-88.69309997558594"
"1813","Chitimacha Air Park","29.872222","-91.543056"
"1814","Majors Airpark","30.618244","-91.752064"
"1815","Harry S Truman Regional Airport","39.01810073852539","-94.08719635009766"
"1816","Hoffman's Black Mountain Aerodrome","45.53189849853516","-84.30809783935547"
"1817","Anderson Farm Airport","38.04869842529297","-75.70349884033203"
"1818","Recompense Farm Airport","38.30849838256836","-76.72470092773438"
"1819","Fly Away Farm Airport","39.229","-77.345333"
"1820","Ennis Aerodrome","38.39459991455078","-75.55740356445312"
"1821","Hoby Wolf Airport","39.4079444","-76.9275556"
"1822","Cherry Field","38.14400100708008","-76.47219848632812"
"1823","Greater Gortner Airport","39.33340072631836","-79.44139862060547"
"1824","Heartstone Farm Airport","45.04135","-68.990021"
"1825","Woodside Airport","43.21670150756836","-84.04720306396484"
"1826","Larry D Boven Airport","42.3125","-85.46330261230469"
"1827","Mc Jilton Field","43.4056015015","-84.57140350339999"
"1828","Somerville Airport","42.94169998168945","-85.48639678955078"
"1829","The Farm Airport","44.28743","-83.760913"
"1830","Flugplatz Airport","43.346900939941406","-82.55220031738281"
"1831","Vassar Field","43.34339904785156","-83.53520202636719"
"1832","Capen Airport","43.62419891357422","-85.31780242919922"
"1833","Pribbs Field","48.08209991455078","-97.01629638671876"
"1834","Winter Strip","45.04610061645508","-95.4645004272461"
"1835","Dreamcatcher Airport","46.94039916992188","-93.2978973388672"
"1836","Van Norman's Airport","44.04719924926758","-92.09290313720705"
"1837","Fussy Airport","45.79159927368164","-94.3407974243164"
"1838","Trygstad Airport","43.99610137939453","-92.33570098876952"
"1839","F. Dillenburg Airport","45.82440185546875","-93.99530029296876"
"1840","Fletcher Field","38.79940032958984","-93.86419677734376"
"1841","Bird Field","37.31999969482422","-93.4198989868164"
"1842","Northwood Airport","39.46419906616211","-94.30799865722656"
"1843","Breckenridge Airport","38.11439895629883","-94.17669677734376"
"1844","Hunziker Airport","40.134498596191406","-92.29769897460938"
"1845","Fawn Lake Airport","38.86669921875","-91.08609771728516"
"1846","Frerer Strip","37.135101318359375","-94.36409759521484"
"1847","Runway Ranch Airport","38.95000076293945","-94.45020294189452"
"1848","Puff Airpark","32.05849838256836","-89.81670379638672"
"1849","Spencer Field","33.78969955444336","-89.87439727783203"
"1850","Kimmel Land & Cattle Airport","33.83000183105469","-88.92279815673828"
"1851","Bates Airstrip","48.29999923706055","-114.41400146484376"
"1852","Ryan Field","48.48310089111328","-113.95899963378906"
"1853","Braidwater Farm Airport","48.20000076293945","-114.25800323486328"
"1854","Briar Creek Airport","45.59410095214844","-111.1520004272461"
"1855","South Boulder Airport","45.8151","-111.9259"
"1856","Gold Creek Airport","46.513889","-112.983333"
"1857","Monroe Field","38.965599060058594","-91.11810302734376"
"1858","Zarn Airport","43.907417","-94.274667"
"1859","Miller Airport","45.433869","-93.948714"
"1860","Newfound Valley Airport","43.59199905395508","-71.75150299072266"
"1861","Kampel Airport","40.04840087890625","-76.97799682617188"
"1862","Redwing Airport","40.0265007019043","-74.69270324707031"
"1863","Soderquist Airport","47.25669860839844","-100.7959976196289"
"1864","Slater Farm Airport","48.02830123901367","-99.6165008544922"
"1865","Mountain Air Airport","35.86869812011719","-82.341796875"
"1866","Hawk's Knoll Airport","34.997398376464844","-80.8009033203125"
"1867","Scottbrook Farm Airport","35.33789825439453","-78.15470123291016"
"1868","Flying M Airport","35.799598693847656","-80.39620208740234"
"1869","Scotland Neck East Airport","36.16790008544922","-77.3989028930664"
"1870","Goodnight's Airport","35.52539825439453","-80.63980102539062"
"1871","Kraft Airport","46.81439971923828","-97.04979705810548"
"1872","Westerlind Airport","47.49250030517578","-100.6999969482422"
"1873","Makeeff Airport","47.56689834594727","-100.72100067138672"
"1874","Casslindan Airport","48.00080108642578","-97.12239837646484"
"1875","Johnson Airport","48.75170135498047","-100.81400299072266"
"1876","Brekhus Field","48.81669998168945","-101.91699981689452"
"1877","Johnson Lake Airport","40.69670104980469","-99.83429718017578"
"1878","Spring Lake Airport","42.45000076293945","-102.13400268554688"
"1879","Fiese Airstrip","40.900001525878906","-100.09500122070312"
"1880","Coppersmith Airport","40.92079925537109","-101.2969970703125"
"1881","Kumor Airport","40.85139846801758","-101.94300079345705"
"1882","Pilgrim's Home Airfield","42.99029922485352","-72.40170288085938"
"1883","Jugtown Mountain Airport","40.633399963378906","-75.06629943847656"
"1884","Weidel/Private/ Airport","40.3404006958","-74.8543014526"
"1885","Sanduff Farms Landing Field","40.652002","-75.185997"
"1886","Markle Airport","40.77370071411133","-75.1593017578125"
"1887","Rose Field","41.15430068969727","-72.28009796142578"
"1888","Walton Airport","42.157901763916016","-75.14790344238281"
"1889","Old Orchard Airpark","41.65719985961914","-74.07720184326172"
"1890","Gibb Ranch Airport","39.83470153808594","-119.6750030517578"
"1891","Catskill Valley Airpark","42.28060150146485","-73.9529037475586"
"1892","Byron Airpark","43.073699951200005","-78.0500030518"
"1893","Towner Farm Airport","42.12149810791016","-77.2114028930664"
"1894","Kayutah Lake Airport","42.37009811401367","-76.72250366210938"
"1895","Bristol Airstrip","41.41510009765625","-80.8843002319336"
"1896","Mackie's Airport","39.24810028076172","-83.91500091552734"
"1897","Victory Field","39.93180084228516","-83.90750122070312"
"1898","Fl-Airfield","40.182498931884766","-83.35089874267578"
"1899","Hilltop Airport","40.08649826049805","-81.58820343017578"
"1900","Utter Field","38.85139847","-84.10559845"
"1901","El Rancho Airport","42.330278","-118.647222"
"1902","Mendenhall Airstrip","45.117978","-123.506458"
"1903","Bohannan Airport","40.34550094604492","-82.94049835205078"
"1904","Merritt Airport","39.47200012207031","-83.48989868164062"
"1905","Cedar Creek Airport","40.6245002746582","-82.635498046875"
"1906","Smith Field Airport","40.012001","-84.281303"
"1907","Jbr Airport","38.91120147705078","-84.0260009765625"
"1908","Port-O-John Airport","39.7952995300293","-83.22319793701172"
"1909","Caesar Creek Soaring Club Gliderport","39.4767","-84.093803"
"1910","Air Jordan Airport","39.56110000610352","-84.0519027709961"
"1911","Aero Lake Farm Airport","41.0452995300293","-81.9365005493164"
"1912","K & D Airways Airport","40.86389923095703","-82.42060089111328"
"1913","Twin Lakes Airport","35.329200744628906","-97.2697982788086"
"1914","Ragwing Acres Airport","35.81679916381836","-96.05860137939452"
"1915","Ferrell Ranch Airport","34.92900085449219","-98.73979949951172"
"1916","Cole Landing Area Airport","35.258399963378906","-97.66280364990234"
"1917","Myers Field Airstrip","35.887833","-95.919639"
"1918","Nielsen Airport","45.34429931640625","-122.51799774169922"
"1919","Big Muddy Ranch Airport","44.82849884033203","-120.49500274658205"
"1920","Davidson Field","44.79460144042969","-123.0979995727539"
"1921","Heavens Gate Ranch Airport","43.47480010986328","-123.34600067138672"
"1922","Lockhart Airport","44.18130111694336","-118.21499633789062"
"1923","Sweet Home Airport","44.39929962158203","-122.68499755859376"
"1924","Washington Island Airport","45.3862","-86.9245"
"1925","Baraga Airport","46.7849006652832","-88.57779693603516"
"1926","Alderman Airport","40.05690002441406","-80.96320343017578"
"1927","Boehm's Field","41.44309997558594","-75.00789642333984"
"1928","Reed Airport","41.500099182128906","-75.41629791259766"
"1929","Boden Airport","41.84669876098633","-75.44629669189453"
"1930","Johnson Airport","41.78060150146485","-78.26920318603516"
"1931","The Old Commonwealth Aerodrome","40.4911994934082","-76.09770202636719"
"1932","Egolf Airport","40.33340072631836","-77.29969787597656"
"1933","Shulls Airport","40.30009841918945","-77.29969787597656"
"1934","Strawberry Acres Airport","42.01530075073242","-79.81780242919922"
"1935","Malco Airport","41.9833984375","-77.52469635009766"
"1936","Market Garden Airport","39.96110153198242","-77.10030364990234"
"1937","Quemahening Flightpark Ultralightport","40.0817985534668","-78.94550323486328"
"1938","Baker-Sell Airport","40.2484016418457","-78.36080169677734"
"1939","Brennan Personal Use Airport","40.85559844970703","-80.07060241699219"
"1940","Mathna Airport","40.01679992675781","-77.04139709472656"
"1941","Parker Carson Airport","39.201583","-119.683444"
"1942","Dyer Airport","37.60969924926758","-118.00599670410156"
"1943","Twisp Municipal Airport","48.35060119628906","-120.09400177001952"
"1944","Vashon Municipal Airport","47.45859909057617","-122.4739990234375"
"1945","Beaver Marsh State Airport","43.12900161743164","-121.81800079345705"
"1946","Archer Memorial Field","42.90700149536133","-84.47219848632812"
"1947","Waterville Airport","47.65599822998047","-120.05599975585938"
"1948","Sportsman Airpark","45.29570007","-122.9550018"
"1949","Ridgewood Air Airport","34.29169845581055","-82.05390167236328"
"1950","Laurel Hill Farms Airport","33.051700592041016","-79.54139709472656"
"1951","Gaston Airport","33.7868003845","-81.0948028564"
"1952","Paradise Valley Airport","44.16360092163086","-103.47899627685548"
"1953","Pepper Port Airport","43.10580062866211","-98.9303970336914"
"1954","Bollweg Farm Airport","44.56330108642578","-99.72509765625"
"1955","Nicolaisen Airport","43.68330001831055","-98.26529693603516"
"1956","Dangel Airport","43.33330154418945","-97.06279754638672"
"1957","Bixler Ridge Airport","43.04560089111328","-96.93910217285156"
"1958","Tc Field","45.45220184326172","-99.01010131835938"
"1959","Percival Springs Airport","39.01390075683594","-88.53890228271484"
"1960","Hahn Sky Ranch Airport","43.466400146484375","-88.29090118408203"
"1961","Gravco STOLport","31.390199661254883","-94.69100189208984"
"1962","Triangle Ranch Private Airport","31.71820068359375","-104.5979995727539"
"1963","Mario's Flying Pizza Airport","29.747699737548828","-96.2927017211914"
"1964","Pyramid Ranch Airport","31.862699508666992","-96.19750213623048"
"1965","El Coyote Ranch Airport","26.85840034","-98.22200012"
"1966","A M I G O For Christ Airport","32.660400390625","-97.84200286865234"
"1967","Eagle Air Park","28.982200622559","-95.579696655273"
"1968","Flying Oaks Airport","32.8306999206543","-97.53359985351562"
"1969","Weems Farm Airport","33.2942008972168","-96.9281005859375"
"1970","Frels Airport","29.17919921875","-96.32270050048828"
"1971","Piano Ranch Airport","29.69510078430176","-97.16329956054688"
"1972","Burris Ranch Airport","28.887800216674805","-98.05030059814452"
"1973","Beach Ranch Airport","33.228167","-101.13535"
"1974","Wagner-Braxdale Airport","28.6783008575","-99.7986984253"
"1975","Wings Field","35.22359848022461","-89.18890380859375"
"1976","Shoemaker-Shelby Forest Airport","35.31809997558594","-90.0353012084961"
"1977","Wolf Creek Airport","35.80440139770508","-84.41580200195312"
"1978","Soggy Bottom Airport","36.018001556396484","-85.93599700927734"
"1979","Myska Field","33.15570068359375","-97.13809967041016"
"1980","Shofner Farms Airport","26.168399810791016","-97.7335968017578"
"1981","Tigerbird Field","31.67930030822754","-97.2406005859375"
"1982","Circle R Ranch Airport","32.13970184326172","-95.97029876708984"
"1983","Eagle's Nest Estates Airport","32.512602","-96.926695"
"1984","Bailey Airport","29.22050094604492","-97.87169647216795"
"1985","Blue Sky Airfield","35.06449890136719","-101.8489990234375"
"1986","Russell Paradise Airport","29.22520065307617","-98.38359832763672"
"1987","Ray Smith Farm Airport","32.0265007019043","-98.01000213623048"
"1988","La Fonda Ranch Airport","29.21689987182617","-100.61699676513672"
"1989","Lewis Ranch Airport","27.98360061645508","-99.37670135498048"
"1990","Berry Airport","31.453500747680664","-97.75140380859376"
"1991","Everitt Airport","33.68180084228516","-101.66799926757812"
"1992","Jw Airport","33.094600677490234","-97.39610290527344"
"1993","Eagle's Landing Airport","33.30820083618164","-97.37969970703124"
"1994","Smith Prairie Airport","43.49850082397461","-115.5479965209961"
"1995","Rockford Municipal Airport","43.19020080566406","-112.53199768066406"
"1996","Shearer US Forest Service Airport","45.9916","-114.841003"
"1997","Stanley Airport","44.2085","-114.934998"
"1998","Thomas Creek Airport","44.72629928588867","-115.00299835205078"
"1999","High Meadow Ranch Airport","37.52080154418945","-112.64199829101562"
"2000","Fort Ranch Airport","41.4921989440918","-112.59100341796876"
"2001","Zangger Vintage Airpark","43.4514007568","-96.4058990479"
"2002","Red Birds Airyard Airport","37.11259841918945","-79.60919952392578"
"2003","Jett Airpark","37.89599990844727","-76.3552017211914"
"2004","Melville Airstrip","37.14599990844727","-76.79000091552734"
"2005","Merlin Aerodrome","37.31499862670898","-77.86609649658203"
"2006","Rosegill Farm Airstrip","37.63069915771485","-76.56500244140625"
